id_logement,region,departement,surface_m2,annee_construction,periode_construction,type_logement,energie_chauffage,conso_energie_kwh,cout_chauffage,classe_dpe,co2_emission,longitude,latitude,date_dpe
2345,Nouvelle-Aquitaine,69,115.0,1988,1980-1999,Appartement,Gaz,10863.3,1303.6,E,854.3,-0.9177237424159239,47.19812168045575,2024-11-11 20:24:58
2346,Hauts-de-France,37,158.1,1981,1980-1999,Appartement,Électricité,13722.3,1646.68,D,1085.9,0.8804830889953834,44.914532525631586,2023-08-18 15:34:15
2347,Nouvelle-Aquitaine,31,33.7,1980,1980-1999,Maison,Électricité,11919.7,1430.36,D,1296.7,6.060391918154981,50.46073299115384,2023-04-24 19:50:25
2348,Auvergne-Rhône-Alpes,69,121.9,1965,1960-1979,Maison,Autre,5584.4,670.13,G,1600.8,5.118709429328948,46.42658155535752,2024-07-24 03:03:27
2349,Provence-Alpes-Côte d'Azur,67,88.2,1946,<1960,Maison,Bois,10670.8,1280.5,B,2613.9,6.066199605576388,50.316631131763415,2023-12-19 06:58:29
2350,Pays de la Loire,14,126.6,1975,1960-1979,Maison,Gaz,14995.1,1799.41,F,1235.8,-1.4645575061657299,45.10200544171474,2024-07-16 07:53:28
2351,Auvergne-Rhône-Alpes,13,106.7,1974,1960-1979,Appartement,Bois,17916.3,2149.96,E,2215.9,2.714995891873871,45.87005447924576,2024-01-19 11:10:44
2352,Centre-Val de Loire,31,86.8,2020,≥2010,Appartement,Électricité,16320.7,1958.48,C,2954.1,-1.3177621903941321,50.739936937749604,2022-12-18 17:12:48
2353,Auvergne-Rhône-Alpes,59,107.8,1988,1980-1999,Appartement,Électricité,13504.4,1620.53,F,1453.1,-3.582698910646589,44.25143572310523,2024-11-15 11:07:27
2354,Normandie,31,73.2,1956,<1960,Appartement,Autre,18558.2,2226.98,D,1757.3,3.894570665170848,47.532960019364964,2023-05-19 17:14:36
2355,Pays de la Loire,33,61.8,1995,1980-1999,Appartement,Fioul,13907.8,1668.94,F,1011.9,-3.141031834459296,45.88003985847297,2023-06-11 15:41:43
2356,Bretagne,59,109.3,1993,1980-1999,Maison,Électricité,11601.5,1392.18,D,1342.7,3.680070902184129,49.23525190009793,2023-06-23 01:01:07
2357,Nouvelle-Aquitaine,44,59.7,1968,1960-1979,Maison,Gaz,18654.2,2238.5,F,3432.9,3.423535963770318,43.62487842919081,2021-04-07 09:48:07
2358,Pays de la Loire,14,104.3,1968,1960-1979,Appartement,Autre,15241.2,1828.94,E,2654.5,5.53322977751222,46.30377023034062,2023-07-14 05:45:16
2359,Nouvelle-Aquitaine,14,85.9,2004,2000-2009,Appartement,Fioul,17859.0,2143.08,B,4134.6,-3.185790140673663,48.58071385355379,2023-07-04 02:46:11
2360,Hauts-de-France,14,20.0,1955,<1960,Appartement,Autre,6655.8,798.7,E,1536.7,5.185241930614541,46.04104124455359,2023-10-20 02:42:50
2361,Pays de la Loire,14,67.8,1957,<1960,Maison,Électricité,8128.8,975.46,C,3557.6,7.9905948373010816,43.009226131695776,2023-01-27 05:10:31
2362,Nouvelle-Aquitaine,35,95.0,2016,≥2010,Maison,Fioul,8321.7,998.6,D,1544.1,6.063551831616728,48.63447667361749,2024-05-22 18:29:12
2363,Bretagne,14,72.8,2018,≥2010,Maison,Bois,12818.0,1538.16,C,1748.9,4.77355699225966,46.877825450859355,2022-08-25 18:43:00
2364,Île-de-France,37,20.0,2016,≥2010,Appartement,Fioul,20209.6,2425.15,A,4650.1,3.608149611031198,42.598385574116875,2021-10-31 16:25:40
2365,Occitanie,14,124.6,2008,2000-2009,Appartement,Gaz,6874.7,824.96,C,1448.4,0.48315930091058235,47.830106288486846,2023-11-29 08:21:21
2366,Occitanie,14,90.1,1964,1960-1979,Appartement,Bois,16074.1,1928.89,D,3628.0,4.496502182590829,50.50296489600044,2021-09-10 15:06:32
2367,Bretagne,13,98.3,2016,≥2010,Appartement,Bois,6588.4,790.61,D,2171.2,4.414314456825892,43.465925749441695,2024-07-26 00:15:54
2368,Normandie,35,70.8,2017,≥2010,Maison,Gaz,21528.8,2583.46,D,1230.8,3.209477674934748,47.63883974457977,2022-11-01 04:16:03
2369,Île-de-France,75,100.9,2015,≥2010,Maison,Bois,4815.1,577.81,C,912.4,5.35161891787177,48.83941927133488,2022-09-03 06:30:57
2370,Hauts-de-France,31,140.0,2022,≥2010,Appartement,Électricité,15331.4,1839.77,E,2294.7,0.8339305495488505,43.11573093022066,2023-03-26 00:11:46
2371,Bretagne,31,62.9,1972,1960-1979,Appartement,Fioul,15961.7,1915.4,E,1188.8,-3.423714742278922,42.69675448602842,2022-03-31 15:10:39
2372,Occitanie,59,135.0,1946,<1960,Appartement,Fioul,14790.0,1774.8,D,1934.0,2.267880458920086,46.538504039811045,2021-01-15 14:50:59
2373,Occitanie,13,97.0,1987,1980-1999,Maison,Gaz,8052.4,966.29,F,485.9,-1.5544341267525459,49.38332417893897,2023-12-27 22:23:04
2374,Occitanie,67,58.9,1952,<1960,Appartement,Électricité,7246.5,869.58,E,2519.0,-0.002369733421047293,43.89825886786416,2021-03-05 14:39:01
2375,Grand Est,31,151.4,1957,<1960,Appartement,Bois,17725.8,2127.1,E,811.8,-4.773606248764062,49.77874426826983,2022-07-09 19:27:42
2376,Bretagne,69,96.7,1979,1960-1979,Appartement,Fioul,16717.8,2006.14,C,2145.9,-0.023722357067516242,48.21222212218529,2022-02-04 03:52:36
2377,Auvergne-Rhône-Alpes,67,105.3,1967,1960-1979,Appartement,Fioul,16656.4,1998.77,A,954.6,5.514414379760911,45.38990760375982,2024-04-19 19:00:12
2378,Hauts-de-France,14,76.9,1990,1980-1999,Maison,Fioul,17201.9,2064.23,F,3303.3,2.055390770197313,46.98768444688431,2022-06-19 14:25:44
2379,Occitanie,14,61.1,1959,<1960,Appartement,Fioul,5087.6,610.51,F,301.1,-4.8725931498583765,50.900502323622625,2024-01-29 23:48:07
2380,Nouvelle-Aquitaine,35,90.0,1946,<1960,Appartement,Autre,4953.1,594.37,B,1945.3,1.1079696631180145,44.38300164450135,2021-06-09 15:42:29
2381,Bretagne,67,132.4,2005,2000-2009,Appartement,Gaz,8979.0,1077.48,D,2703.5,-1.2111285806097034,46.84595796037315,2022-08-25 06:41:38
2382,Centre-Val de Loire,69,75.7,2020,≥2010,Appartement,Bois,9841.6,1180.99,E,2523.0,1.2081585201632246,47.9330330381363,2023-06-08 01:40:06
2383,Grand Est,35,84.2,2008,2000-2009,Maison,Bois,9362.1,1123.45,E,1077.9,0.2610053788224018,43.7007270676383,2022-07-20 04:00:30
2384,Bretagne,37,128.7,1996,1980-1999,Appartement,Gaz,13248.7,1589.84,F,634.2,7.115729854245959,42.8786421710228,2024-05-23 23:53:48
2385,Hauts-de-France,59,76.0,1980,1980-1999,Appartement,Électricité,17018.6,2042.23,B,2903.3,-4.464695113480794,42.6171015905038,2021-01-28 16:58:01
2386,Grand Est,67,100.3,2011,≥2010,Maison,Gaz,10677.0,1281.24,D,2088.7,3.8866441466651196,45.32482785242014,2022-08-01 07:25:09
2387,Hauts-de-France,13,111.3,2013,≥2010,Appartement,Fioul,8331.1,999.73,B,1235.5,6.06334575192264,43.14334146201833,2022-08-03 22:29:51
2388,Bretagne,14,79.1,2011,≥2010,Appartement,Fioul,15658.2,1878.98,D,2936.0,7.47010160045618,49.4927985871077,2022-10-24 06:04:43
2389,Auvergne-Rhône-Alpes,14,94.3,1991,1980-1999,Appartement,Gaz,10731.2,1287.74,A,1693.6,-2.6907290549241534,51.17667988630719,2024-05-12 08:47:59
2390,Centre-Val de Loire,33,104.8,1946,<1960,Appartement,Gaz,12483.0,1497.96,F,1608.4,1.9069624255605202,43.03334324908984,2022-07-20 23:37:50
2391,Hauts-de-France,35,73.0,1988,1980-1999,Maison,Bois,10503.9,1260.47,D,1420.0,-4.433335494876245,46.264718600620924,2024-07-22 13:41:30
2392,Grand Est,75,109.5,2008,2000-2009,Maison,Bois,13529.9,1623.59,F,1516.5,1.4893858179161503,42.7238694699484,2021-08-11 06:42:05
2393,Grand Est,75,68.6,2022,≥2010,Appartement,Autre,7437.4,892.49,B,1484.1,-3.369044835967235,43.66572074958819,2024-01-17 14:27:27
2394,Hauts-de-France,35,64.7,1972,1960-1979,Appartement,Autre,15268.2,1832.18,C,2495.5,5.892656771083274,45.30942627992287,2023-09-19 23:58:38
2395,Provence-Alpes-Côte d'Azur,13,39.2,1998,1980-1999,Appartement,Fioul,11852.5,1422.3,C,3595.6,-3.519689966130257,45.92517445360156,2023-05-21 10:44:07
2396,Bretagne,44,69.9,2018,≥2010,Appartement,Autre,8560.6,1027.27,D,942.9,1.6727486850244384,50.67611163392917,2024-09-07 15:00:11
2397,Provence-Alpes-Côte d'Azur,35,60.5,2011,≥2010,Appartement,Autre,14389.2,1726.7,F,1893.1,1.7742488969057986,45.94378023618499,2022-11-26 14:35:49
2398,Normandie,13,73.0,1980,1980-1999,Maison,Électricité,8556.3,1026.76,D,2052.4,7.63145647311087,46.8176156337994,2024-02-07 06:45:01
2399,Bretagne,59,103.4,2007,2000-2009,Appartement,Gaz,8755.2,1050.62,C,2618.1,3.514749022505546,44.63657530398264,2021-07-03 09:30:50
2400,Hauts-de-France,14,33.2,1969,1960-1979,Appartement,Bois,6594.3,791.32,B,3089.5,-1.258076190001575,42.501088707182205,2022-08-26 08:26:33
2401,Île-de-France,69,25.8,1992,1980-1999,Appartement,Autre,4333.9,520.07,B,2056.6,-1.8696089708042,50.324209773578275,2024-05-03 01:03:47
2402,Hauts-de-France,44,62.5,1983,1980-1999,Appartement,Bois,14404.3,1728.52,E,1626.6,-3.3327733266141566,43.21091838621585,2024-06-19 07:43:05
2403,Provence-Alpes-Côte d'Azur,67,98.8,1991,1980-1999,Maison,Autre,17245.3,2069.44,D,2720.3,4.834691412637774,50.888964917015194,2022-07-04 14:13:35
2404,Auvergne-Rhône-Alpes,44,93.7,1965,1960-1979,Appartement,Autre,9972.3,1196.68,E,723.9,3.9798365303704024,43.63834370567226,2023-12-27 12:22:35
2405,Hauts-de-France,69,62.0,1974,1960-1979,Appartement,Fioul,8406.9,1008.83,E,270.4,2.928402655005377,47.76244278252883,2023-02-20 05:31:50
2406,Hauts-de-France,33,120.1,1975,1960-1979,Maison,Électricité,3844.7,461.36,B,4531.3,-4.469074241650151,51.19487211435275,2022-11-26 20:49:42
2407,Auvergne-Rhône-Alpes,14,65.2,1970,1960-1979,Appartement,Gaz,2219.9,266.39,B,1472.9,4.916775263125828,43.704641985806184,2023-02-23 09:05:27
2408,Hauts-de-France,75,98.9,1966,1960-1979,Appartement,Gaz,15270.3,1832.44,E,1827.6,3.344538502930229,46.18830483897647,2022-08-11 00:49:53
2409,Occitanie,13,74.1,1965,1960-1979,Appartement,Fioul,3117.0,374.04,E,2689.4,7.530555285436348,49.289685920051845,2024-05-06 17:34:06
2410,Île-de-France,35,58.9,1945,<1960,Maison,Fioul,6852.3,822.28,D,2512.3,2.6336276883985574,42.780054303694726,2024-06-29 17:19:54
2411,Nouvelle-Aquitaine,35,66.8,1981,1980-1999,Maison,Gaz,13275.4,1593.05,B,2996.7,-1.0486252133977945,48.50110993491839,2022-08-02 13:16:53
2412,Île-de-France,75,107.0,2021,≥2010,Appartement,Gaz,12403.7,1488.44,A,3043.9,-0.04023282153883656,43.19924803964996,2023-05-07 21:16:45
2413,Centre-Val de Loire,44,95.8,1990,1980-1999,Appartement,Électricité,13461.2,1615.34,C,901.8,-2.714070830082978,44.55772523777707,2023-05-29 22:36:02
2414,Hauts-de-France,14,114.0,1953,<1960,Maison,Autre,12031.1,1443.73,A,3342.4,4.397884368618007,43.89266261369224,2023-10-31 02:45:27
2415,Occitanie,31,95.8,1961,1960-1979,Appartement,Électricité,10393.8,1247.26,C,2659.6,4.2003815802824285,50.39382695532835,2022-01-26 20:54:11
2416,Bretagne,13,36.7,1991,1980-1999,Appartement,Gaz,6879.6,825.55,D,2540.2,-2.3915497987902086,44.06997343600062,2021-12-10 14:32:14
2417,Hauts-de-France,37,148.4,2003,2000-2009,Maison,Autre,9146.4,1097.57,B,2580.3,-2.9396387986303782,42.85177663098187,2022-12-20 13:21:01
2418,Provence-Alpes-Côte d'Azur,59,96.3,1998,1980-1999,Appartement,Gaz,10699.3,1283.92,B,200.0,-3.99893586837147,47.61234340249553,2022-07-17 06:19:15
2419,Occitanie,69,100.4,1956,<1960,Appartement,Électricité,3493.5,419.22,F,2011.1,6.855684667862862,45.51177405106441,2024-07-16 18:30:09
2420,Auvergne-Rhône-Alpes,44,73.7,2008,2000-2009,Maison,Électricité,8461.5,1015.38,D,1330.1,-1.9700921619669352,46.02964411957989,2023-01-20 23:33:32
2421,Occitanie,67,118.4,1950,<1960,Appartement,Électricité,10325.0,1239.0,F,1200.4,-0.5258741522265487,43.53584588030416,2023-01-22 08:47:49
2422,Auvergne-Rhône-Alpes,33,52.2,1997,1980-1999,Appartement,Autre,8899.7,1067.96,C,1760.9,-1.3534413910926215,49.009640075468795,2024-04-12 21:18:45
2423,Normandie,35,103.3,1960,1960-1979,Appartement,Bois,10458.5,1255.02,E,2942.9,0.3771198339402835,47.733516751898605,2022-06-24 21:17:20
2424,Nouvelle-Aquitaine,44,22.6,1949,<1960,Appartement,Bois,15009.3,1801.12,C,2458.5,4.282634391972284,45.66868828931004,2021-10-05 01:56:47
2425,Pays de la Loire,33,105.3,2017,≥2010,Appartement,Gaz,15561.7,1867.4,E,2593.7,6.3177432384416985,43.992702010739286,2023-07-16 19:35:55
2426,Occitanie,69,52.6,1990,1980-1999,Appartement,Autre,18801.1,2256.13,B,1798.3,-2.626216256128978,47.66303013078388,2022-06-05 11:03:03
2427,Grand Est,35,93.3,1958,<1960,Appartement,Fioul,5214.4,625.73,A,2538.7,3.9233604686351455,49.27379633171419,2023-07-09 09:21:54
2428,Provence-Alpes-Côte d'Azur,35,125.7,1988,1980-1999,Maison,Bois,10106.6,1212.79,F,2020.9,-0.41669215084769284,45.21785636964459,2024-09-04 12:05:04
2429,Hauts-de-France,31,109.7,2007,2000-2009,Appartement,Autre,17524.1,2102.89,D,3054.2,7.746853187864806,42.72498533678579,2024-07-01 19:02:33
2430,Provence-Alpes-Côte d'Azur,37,121.7,1996,1980-1999,Maison,Autre,4144.2,497.3,F,2826.1,-1.114050929307001,44.36479266735096,2022-01-22 07:56:16
2431,Île-de-France,44,118.6,1970,1960-1979,Maison,Bois,6707.0,804.84,C,2343.8,-4.906491571897821,48.436861024367616,2022-09-10 07:28:00
2432,Pays de la Loire,14,69.3,1997,1980-1999,Maison,Autre,9229.2,1107.5,C,1478.8,1.7033196622579876,51.10513848387523,2022-10-07 10:07:16
2433,Île-de-France,75,102.9,1973,1960-1979,Appartement,Autre,21199.5,2543.94,D,2445.7,-3.0404959044128095,42.61637328285636,2023-11-15 23:03:32
2434,Normandie,75,33.3,1963,1960-1979,Maison,Bois,7614.6,913.75,E,2418.2,-4.421572451360811,45.16353599054928,2022-04-04 23:47:12
2435,Pays de la Loire,59,64.4,1991,1980-1999,Appartement,Électricité,16877.2,2025.26,D,2307.4,4.0775000153202114,43.0395815729049,2024-12-28 19:20:20
2436,Pays de la Loire,67,126.8,1952,<1960,Appartement,Gaz,11874.5,1424.94,F,1771.7,4.519370672609934,45.25223880353838,2024-05-02 07:52:22
2437,Île-de-France,33,73.4,1967,1960-1979,Appartement,Fioul,6841.0,820.92,A,1610.9,0.9890871705145328,46.03145478520857,2021-03-15 00:12:04
2438,Auvergne-Rhône-Alpes,44,29.0,1979,1960-1979,Maison,Gaz,24599.2,2951.9,E,2490.1,3.799511717835504,50.51150019993242,2024-11-02 06:25:23
2439,Île-de-France,13,145.4,1997,1980-1999,Appartement,Électricité,12875.9,1545.11,C,1428.1,1.9971128272127405,43.20087895482332,2021-12-31 22:18:20
2440,Provence-Alpes-Côte d'Azur,67,101.9,2002,2000-2009,Appartement,Électricité,13692.9,1643.15,C,1973.4,3.187414400385112,49.2610662616722,2023-03-13 12:04:24
2441,Auvergne-Rhône-Alpes,31,107.9,1949,<1960,Maison,Autre,14405.3,1728.64,D,2728.2,2.757151651443496,45.94114924574778,2023-03-06 16:43:59
2442,Provence-Alpes-Côte d'Azur,35,55.6,1960,1960-1979,Maison,Gaz,14056.3,1686.76,D,2597.3,3.6556959327227005,49.55798679210228,2022-01-13 23:08:11
2443,Normandie,14,93.5,1961,1960-1979,Appartement,Électricité,21684.3,2602.12,B,1158.5,-2.4048015672487737,46.96659901233291,2023-06-28 00:24:07
2444,Hauts-de-France,44,92.7,1976,1960-1979,Appartement,Gaz,20036.7,2404.4,C,2468.7,-1.5068139395228974,42.841753737937665,2022-11-15 10:56:45
2445,Centre-Val de Loire,37,60.4,1996,1980-1999,Appartement,Électricité,7807.8,936.94,D,4028.7,0.7195209435999956,50.7319911970191,2021-03-21 15:44:48
2446,Bretagne,67,79.9,1964,1960-1979,Appartement,Fioul,21084.3,2530.12,D,2808.0,0.799664122449423,43.21978635188034,2024-04-29 05:25:16
2447,Auvergne-Rhône-Alpes,67,40.0,2010,≥2010,Appartement,Électricité,8849.4,1061.93,C,1952.9,5.067352250629755,47.69984647204368,2023-06-18 06:22:27
2448,Normandie,14,74.6,1945,<1960,Appartement,Gaz,13450.1,1614.01,B,3376.7,-0.22388243001608377,50.13570953752159,2024-08-03 13:45:10
2449,Centre-Val de Loire,59,114.2,2002,2000-2009,Appartement,Autre,5468.2,656.18,A,4179.3,-2.8874329712306293,43.19399724042669,2021-04-09 11:54:24
2450,Grand Est,33,62.6,1988,1980-1999,Maison,Gaz,16664.7,1999.76,G,2977.0,-1.7309423836160134,47.318872479219316,2024-12-14 05:26:19
2451,Normandie,33,142.2,1950,<1960,Appartement,Bois,10616.9,1274.03,F,641.6,-2.208464469005031,49.671321917062734,2022-12-21 02:25:27
2452,Île-de-France,67,41.9,1994,1980-1999,Appartement,Gaz,6827.3,819.28,D,2755.1,4.5115802503282865,51.081024965218425,2024-08-09 12:27:59
2453,Île-de-France,69,77.2,2016,≥2010,Maison,Fioul,17348.3,2081.8,G,3413.9,1.1144149901377665,48.80164838708199,2024-03-13 22:32:45
2454,Bretagne,67,65.3,1964,1960-1979,Appartement,Fioul,18462.9,2215.55,E,342.5,4.212199073622784,44.92150906653065,2023-11-21 18:14:07
2455,Normandie,67,79.6,1958,<1960,Appartement,Fioul,18615.5,2233.86,B,3043.4,0.4108558498491499,48.58626186965506,2021-05-20 06:08:58
2456,Nouvelle-Aquitaine,14,126.1,1949,<1960,Maison,Électricité,5146.7,617.6,B,2017.2,6.566562832550767,48.640170892976464,2024-10-05 21:36:33
2457,Hauts-de-France,35,55.5,1985,1980-1999,Appartement,Fioul,19080.9,2289.71,F,3383.9,7.785764000395549,48.58970430531017,2021-10-01 21:06:31
2458,Île-de-France,14,71.5,1984,1980-1999,Appartement,Gaz,10647.7,1277.72,E,2136.0,3.7079526131339513,49.93206580271002,2024-09-24 09:09:30
2459,Bretagne,44,104.6,1978,1960-1979,Appartement,Autre,21231.8,2547.82,F,2508.9,6.229563244070846,43.26020654391957,2023-01-09 13:09:00
2460,Hauts-de-France,67,87.8,1989,1980-1999,Appartement,Fioul,14812.3,1777.48,F,2524.0,1.6031324732368146,43.44325265511427,2021-02-02 23:04:03
2461,Normandie,33,90.3,2015,≥2010,Appartement,Gaz,13131.0,1575.72,D,2842.7,7.1500709246008025,48.07336898076235,2023-03-10 22:08:55
2462,Normandie,13,56.0,2015,≥2010,Maison,Électricité,12038.3,1444.6,A,2602.4,5.810624313746764,50.79876553605423,2022-06-09 14:28:16
2463,Pays de la Loire,33,82.9,1971,1960-1979,Appartement,Électricité,11938.5,1432.62,C,1390.8,7.893121432958509,46.55279615859744,2024-09-30 07:45:50
2464,Bretagne,37,118.9,2022,≥2010,Appartement,Autre,8942.2,1073.06,B,1963.2,3.1002185592611475,50.856895504143374,2024-08-14 12:02:19
2465,Centre-Val de Loire,75,36.7,2022,≥2010,Appartement,Autre,7193.7,863.24,C,2194.1,5.129687623486971,50.66134175779054,2023-08-05 04:39:48
2466,Île-de-France,37,64.1,1988,1980-1999,Maison,Gaz,10368.0,1244.16,D,3307.3,2.0572858197167756,50.35531472263858,2024-02-19 23:56:56
2467,Nouvelle-Aquitaine,59,30.5,1977,1960-1979,Maison,Autre,17359.0,2083.08,B,2635.9,-1.631438644471503,50.41570348131754,2023-03-18 15:13:42
2468,Normandie,31,101.1,1977,1960-1979,Appartement,Autre,5715.2,685.82,C,1608.2,-0.38818277531314926,50.31537350195348,2021-09-27 23:55:46
2469,Nouvelle-Aquitaine,44,121.8,1988,1980-1999,Maison,Électricité,18033.0,2163.96,D,1372.3,6.62207039150711,49.63303763679089,2022-02-09 17:19:11
2470,Normandie,44,79.5,1964,1960-1979,Maison,Gaz,12645.3,1517.44,C,2789.3,-4.272676694217933,48.54631693986637,2024-02-15 17:13:39
2471,Île-de-France,59,54.8,1980,1980-1999,Appartement,Autre,15516.6,1861.99,D,1772.7,2.689238518967306,42.71235115375569,2022-08-13 12:18:33
2472,Hauts-de-France,13,55.7,1951,<1960,Appartement,Gaz,15749.2,1889.9,D,2877.9,-0.1577075774465877,43.65060625175766,2022-12-17 23:00:06
2473,Occitanie,31,76.1,1976,1960-1979,Appartement,Fioul,16177.6,1941.31,E,2149.8,0.027002994072224062,43.667818874423766,2021-08-09 07:40:29
2474,Hauts-de-France,35,76.0,2011,≥2010,Maison,Électricité,12100.8,1452.1,F,3514.1,6.499425683378975,42.70480047323243,2022-03-13 21:48:37
2475,Normandie,67,112.4,1983,1980-1999,Maison,Électricité,12235.5,1468.26,B,1536.7,6.099690869100945,43.515305385285636,2021-02-14 03:25:00
2476,Provence-Alpes-Côte d'Azur,31,64.9,1968,1960-1979,Maison,Électricité,16023.4,1922.81,B,3494.9,2.784950882442093,50.50179397203382,2021-09-25 06:16:28
2477,Occitanie,13,98.1,2014,≥2010,Appartement,Bois,7314.2,877.7,F,3085.1,-1.452054983743659,48.27509729612384,2022-10-28 22:22:11
2478,Centre-Val de Loire,69,75.8,1998,1980-1999,Appartement,Gaz,6624.9,794.99,D,1803.6,1.1809325001063122,45.21503525917018,2023-02-13 13:21:22
2479,Occitanie,75,62.7,1982,1980-1999,Maison,Fioul,9908.9,1189.07,E,1409.5,0.3078141192598087,49.40223210645912,2024-11-09 06:37:14
2480,Nouvelle-Aquitaine,31,75.1,2018,≥2010,Maison,Autre,13296.4,1595.57,C,3934.9,-0.4029656203675609,46.748814536507204,2024-09-02 17:10:25
2481,Bretagne,31,95.1,2019,≥2010,Appartement,Fioul,20643.9,2477.27,F,1387.6,-3.6637874787551468,43.73650522116813,2024-11-15 04:28:57
2482,Nouvelle-Aquitaine,75,112.4,1976,1960-1979,Maison,Gaz,12215.9,1465.91,F,2475.7,2.0604805272991644,50.19516810667049,2021-05-23 17:28:27
2483,Nouvelle-Aquitaine,67,77.4,1989,1980-1999,Appartement,Électricité,21000.7,2520.08,E,2510.8,-1.0761931276317132,45.44635893225731,2022-01-21 10:39:20
2484,Centre-Val de Loire,31,48.9,2005,2000-2009,Maison,Bois,14319.6,1718.35,B,2209.0,3.59050325805787,48.58007530561008,2024-07-22 08:10:58
2485,Provence-Alpes-Côte d'Azur,75,115.0,2014,≥2010,Appartement,Gaz,9959.4,1195.13,F,2903.2,-0.8503488342681003,45.02816919634658,2022-01-02 11:12:14
2486,Hauts-de-France,75,58.1,1997,1980-1999,Appartement,Gaz,17161.8,2059.42,E,1362.5,0.6051254107524224,46.85061988086206,2024-03-22 12:07:02
2487,Hauts-de-France,75,92.8,1995,1980-1999,Maison,Autre,10907.1,1308.85,E,3939.8,-4.319315135472702,49.601398590314616,2021-10-23 09:51:42
2488,Grand Est,14,84.3,2020,≥2010,Appartement,Fioul,13130.4,1575.65,A,1457.9,7.902994908771209,43.863962913891996,2023-08-20 15:19:12
2489,Normandie,13,80.2,2000,2000-2009,Maison,Fioul,5986.3,718.36,E,2070.5,1.598934982577286,51.00208713858173,2023-05-14 12:05:43
2490,Provence-Alpes-Côte d'Azur,14,70.4,1971,1960-1979,Appartement,Autre,5211.0,625.32,B,905.6,-4.684911275865753,43.11087852888832,2022-10-25 09:49:03
2491,Grand Est,69,103.6,1982,1980-1999,Maison,Bois,14491.4,1738.97,C,3141.5,2.035998563894873,47.14587751474239,2021-07-07 16:16:16
2492,Île-de-France,37,20.0,2006,2000-2009,Maison,Électricité,16966.8,2036.02,D,3899.3,6.314601990973447,50.46942201836195,2024-09-08 20:53:15
2493,Normandie,35,119.1,1962,1960-1979,Appartement,Électricité,20755.5,2490.66,C,4007.3,5.043177745460634,50.72753679847797,2024-10-06 08:52:31
2494,Normandie,14,57.6,2008,2000-2009,Appartement,Bois,8357.8,1002.94,E,3221.2,4.111786893682904,44.51934797705405,2023-11-10 06:08:17
2495,Pays de la Loire,14,97.2,2021,≥2010,Appartement,Autre,18586.8,2230.42,E,1866.0,-3.1869594902125464,43.752669336568836,2021-06-29 09:01:55
2496,Pays de la Loire,37,95.7,1974,1960-1979,Appartement,Gaz,17915.0,2149.8,B,2201.5,3.550582026837141,48.802306102765655,2024-07-23 19:55:28
